radboudid,guid,label
Orphanet_2091,http://www.orpha.net/ORDO/Orphanet_2091,Multinodular goiter-cystic kidney-polydactyly syndrome
Orphanet_2821,http://www.orpha.net/ORDO/Orphanet_2821,Spastic paraplegia-neuropathy-poikiloderma syndrome
Orphanet_324723,http://www.orpha.net/ORDO/Orphanet_324723,"ABeta amyloidosis, Arctic type"
Orphanet_3304,http://www.orpha.net/ORDO/Orphanet_3304,Fallot complex-intellectual disability-growth delay syndrome
Orphanet_425,http://www.orpha.net/ORDO/Orphanet_425,Apolipoprotein A-I deficiency
Orphanet_137667,http://www.orpha.net/ORDO/Orphanet_137667,Capillary malformation-arteriovenous malformation
Orphanet_1621,http://www.orpha.net/ORDO/Orphanet_1621,3q13 microdeletion syndrome
Orphanet_169157,http://www.orpha.net/ORDO/Orphanet_169157,T-B+ severe combined immunodeficiency due to CD45 deficiency
Orphanet_1988,http://www.orpha.net/ORDO/Orphanet_1988,Femoral-facial syndrome
Orphanet_206583,http://www.orpha.net/ORDO/Orphanet_206583,Adult polyglucosan body disease
Orphanet_2177,http://www.orpha.net/ORDO/Orphanet_2177,Hydranencephaly
Orphanet_302,http://www.orpha.net/ORDO/Orphanet_302,Inherited epidermodysplasia verruciformis
Orphanet_34520,http://www.orpha.net/ORDO/Orphanet_34520,Congenital muscular dystrophy with integrin alpha-7 deficiency
Orphanet_397618,http://www.orpha.net/ORDO/Orphanet_397618,Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome
Orphanet_413,http://www.orpha.net/ORDO/Orphanet_413,NON RARE IN EUROPE: Hyperlipoproteinemia type 4
Orphanet_603,http://www.orpha.net/ORDO/Orphanet_603,"Distal myopathy, Welander type"
Orphanet_712,http://www.orpha.net/ORDO/Orphanet_712,Hemolytic anemia due to glucophosphate isomerase deficiency
Orphanet_1231,http://www.orpha.net/ORDO/Orphanet_1231,Barber-Say syndrome
Orphanet_139466,http://www.orpha.net/ORDO/Orphanet_139466,SERKAL syndrome
Orphanet_1566,http://www.orpha.net/ORDO/Orphanet_1566,Dandy-Walker malformation-postaxial polydactyly syndrome
Orphanet_275,http://www.orpha.net/ORDO/Orphanet_275,Severe combined immunodeficiency due to DCLRE1C deficiency
Orphanet_284180,http://www.orpha.net/ORDO/Orphanet_284180,Xp22.13p22.2 duplication syndrome
Orphanet_289377,http://www.orpha.net/ORDO/Orphanet_289377,Early-onset myopathy with fatal cardiomyopathy
Orphanet_3204,http://www.orpha.net/ORDO/Orphanet_3204,Stormorken-Sjaastad-Langslet syndrome
Orphanet_352596,http://www.orpha.net/ORDO/Orphanet_352596,Progressive myoclonic epilepsy with dystonia
Orphanet_353217,http://www.orpha.net/ORDO/Orphanet_353217,Epileptic encephalopathy with global cerebral demyelination
Orphanet_63273,http://www.orpha.net/ORDO/Orphanet_63273,Distal myopathy with posterior leg and anterior hand involvement
Orphanet_70589,http://www.orpha.net/ORDO/Orphanet_70589,Bronchopulmonary dysplasia
Orphanet_79276,http://www.orpha.net/ORDO/Orphanet_79276,Acute intermittent porphyria
Orphanet_125,http://www.orpha.net/ORDO/Orphanet_125,Bloom syndrome
Orphanet_140989,http://www.orpha.net/ORDO/Orphanet_140989,Primary angiitis of the central nervous system
Orphanet_1705,http://www.orpha.net/ORDO/Orphanet_1705,Distal duplication 14q syndrome
Orphanet_2145,http://www.orpha.net/ORDO/Orphanet_2145,"Craniosynostosis, Herrmann-Opitz type"
Orphanet_217563,http://www.orpha.net/ORDO/Orphanet_217563,Neonatal acute respiratory distress syndrome
Orphanet_221008,http://www.orpha.net/ORDO/Orphanet_221008,Rothmund-Thomson syndrome type 1
Orphanet_2234,http://www.orpha.net/ORDO/Orphanet_2234,Male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome
Orphanet_284289,http://www.orpha.net/ORDO/Orphanet_284289,Adult-onset autosomal recessive cerebellar ataxia
Orphanet_289,http://www.orpha.net/ORDO/Orphanet_289,Ellis Van Creveld syndrome
Orphanet_3328,http://www.orpha.net/ORDO/Orphanet_3328,Absent tibia-polydactyly-arachnoid cyst syndrome
Orphanet_34516,http://www.orpha.net/ORDO/Orphanet_34516,DNAJB6-related limb-girdle muscular dystrophy D1
Orphanet_363659,http://www.orpha.net/ORDO/Orphanet_363659,20q11.2 microduplication syndrome
Orphanet_52530,http://www.orpha.net/ORDO/Orphanet_52530,Pseudo-von Willebrand disease
Orphanet_1307,http://www.orpha.net/ORDO/Orphanet_1307,Distal limb deficiencies-micrognathia syndrome
Orphanet_1692,http://www.orpha.net/ORDO/Orphanet_1692,Mosaic trisomy 1 syndrome
Orphanet_171622,http://www.orpha.net/ORDO/Orphanet_171622,Autosomal recessive spastic paraplegia type 32
Orphanet_2322,http://www.orpha.net/ORDO/Orphanet_2322,Kabuki syndrome
Orphanet_293150,http://www.orpha.net/ORDO/Orphanet_293150,Familial clubfoot due to PITX1 point mutation
Orphanet_329308,http://www.orpha.net/ORDO/Orphanet_329308,Fatty acid hydroxylase-associated neurodegeneration
Orphanet_3342,http://www.orpha.net/ORDO/Orphanet_3342,Arterial tortuosity syndrome
Orphanet_369,http://www.orpha.net/ORDO/Orphanet_369,Glycogen storage disease due to liver glycogen phosphorylase deficiency
Orphanet_404443,http://www.orpha.net/ORDO/Orphanet_404443,Tatton-Brown-Rahman syndrome
Orphanet_79159,http://www.orpha.net/ORDO/Orphanet_79159,Isobutyryl-CoA dehydrogenase deficiency
Orphanet_2015,http://www.orpha.net/ORDO/Orphanet_2015,Cleft palate-short stature-vertebral anomalies syndrome
Orphanet_2289,http://www.orpha.net/ORDO/Orphanet_2289,Neuronal intranuclear inclusion disease
Orphanet_2290,http://www.orpha.net/ORDO/Orphanet_2290,Microvillus inclusion disease
Orphanet_2578,http://www.orpha.net/ORDO/Orphanet_2578,Mayer-Rokitansky-Kster-Hauser syndrome type 2
Orphanet_280406,http://www.orpha.net/ORDO/Orphanet_280406,Familial steroid-resistant nephrotic syndrome with sensorineural deafness
Orphanet_286,http://www.orpha.net/ORDO/Orphanet_286,Vascular Ehlers-Danlos syndrome
Orphanet_2885,http://www.orpha.net/ORDO/Orphanet_2885,Piebald trait-neurologic defects syndrome
Orphanet_289380,http://www.orpha.net/ORDO/Orphanet_289380,Myosclerosis
Orphanet_293864,http://www.orpha.net/ORDO/Orphanet_293864,Hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome
Orphanet_3168,http://www.orpha.net/ORDO/Orphanet_3168,Sillence syndrome
Orphanet_357332,http://www.orpha.net/ORDO/Orphanet_357332,Syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome
Orphanet_79301,http://www.orpha.net/ORDO/Orphanet_79301,Congenital bile acid synthesis defect type 1
Orphanet_139536,http://www.orpha.net/ORDO/Orphanet_139536,Distal hereditary motor neuropathy type 5
Orphanet_140969,http://www.orpha.net/ORDO/Orphanet_140969,Saldino-Mainzer syndrome
Orphanet_1515,http://www.orpha.net/ORDO/Orphanet_1515,Cranioectodermal dysplasia
Orphanet_1528,http://www.orpha.net/ORDO/Orphanet_1528,Craniotelencephalic dysplasia
Orphanet_158,http://www.orpha.net/ORDO/Orphanet_158,Systemic primary carnitine deficiency
Orphanet_166093,http://www.orpha.net/ORDO/Orphanet_166093,Von Willebrand disease type 2N
Orphanet_1804,http://www.orpha.net/ORDO/Orphanet_1804,Dyssegmental dysplasia-glaucoma syndrome
Orphanet_199337,http://www.orpha.net/ORDO/Orphanet_199337,Pancreatic insufficiency-anemia-hyperostosis syndrome
Orphanet_2021,http://www.orpha.net/ORDO/Orphanet_2021,Fibrochondrogenesis
Orphanet_2203,http://www.orpha.net/ORDO/Orphanet_2203,Hyperlysinemia
Orphanet_2215,http://www.orpha.net/ORDO/Orphanet_2215,Multiple pterygium-malignant hyperthermia syndrome
Orphanet_2379,http://www.orpha.net/ORDO/Orphanet_2379,Early-onset parkinsonism-intellectual disability syndrome
Orphanet_276435,http://www.orpha.net/ORDO/Orphanet_276435,Lower motor neuron syndrome with late-adult onset
Orphanet_3080,http://www.orpha.net/ORDO/Orphanet_3080,"Intellectual disability, Wolff type"
Orphanet_308712,http://www.orpha.net/ORDO/Orphanet_308712,"Glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form"
Orphanet_3103,http://www.orpha.net/ORDO/Orphanet_3103,Roberts syndrome
Orphanet_3177,http://www.orpha.net/ORDO/Orphanet_3177,Spinocerebellar degeneration-corneal dystrophy syndrome
Orphanet_3439,http://www.orpha.net/ORDO/Orphanet_3439,Von Voss-Cherstvoy syndrome
Orphanet_352582,http://www.orpha.net/ORDO/Orphanet_352582,Familial infantile myoclonic epilepsy
Orphanet_363528,http://www.orpha.net/ORDO/Orphanet_363528,Intellectual disability-strabismus syndrome
Orphanet_398079,http://www.orpha.net/ORDO/Orphanet_398079,SIM1-related Prader-Willi-like syndrome
Orphanet_614,http://www.orpha.net/ORDO/Orphanet_614,Thomsen and Becker disease
Orphanet_70592,http://www.orpha.net/ORDO/Orphanet_70592,Transient predisposition to invasive pyogenic bacterial infection
Orphanet_1201,http://www.orpha.net/ORDO/Orphanet_1201,Small bowel atresia
Orphanet_1345,http://www.orpha.net/ORDO/Orphanet_1345,Cardiomyopathy-cataract-hip spine disease syndrome
Orphanet_1715,http://www.orpha.net/ORDO/Orphanet_1715,Trisomy 18p syndrome
Orphanet_171871,http://www.orpha.net/ORDO/Orphanet_171871,Renal pseudohypoaldosteronism type 1
Orphanet_1745,http://www.orpha.net/ORDO/Orphanet_1745,Distal duplication 6p syndrome
Orphanet_221120,http://www.orpha.net/ORDO/Orphanet_221120,Pseudoaminopterin syndrome
Orphanet_228308,http://www.orpha.net/ORDO/Orphanet_228308,"Carnitine palmitoyl transferase II deficiency, neonatal form"
Orphanet_268,http://www.orpha.net/ORDO/Orphanet_268,Dysferlin-related limb-girdle muscular dystrophy R2
Orphanet_319160,http://www.orpha.net/ORDO/Orphanet_319160,Congenital myopathy with internal nuclei and atypical cores
Orphanet_319623,http://www.orpha.net/ORDO/Orphanet_319623,X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency
Orphanet_33573,http://www.orpha.net/ORDO/Orphanet_33573,Gamma-glutamyl transpeptidase deficiency
Orphanet_363523,http://www.orpha.net/ORDO/Orphanet_363523,Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome
Orphanet_399058,http://www.orpha.net/ORDO/Orphanet_399058,Alpha-B crystallin-related late-onset myopathy
Orphanet_79303,http://www.orpha.net/ORDO/Orphanet_79303,Congenital bile acid synthesis defect type 2
Orphanet_171723,http://www.orpha.net/ORDO/Orphanet_171723,White sponge nevus
Orphanet_2563,http://www.orpha.net/ORDO/Orphanet_2563,MOMO syndrome
Orphanet_261197,http://www.orpha.net/ORDO/Orphanet_261197,Proximal 16p11.2 microdeletion syndrome
Orphanet_280615,http://www.orpha.net/ORDO/Orphanet_280615,Hemoglobinopathy Toms River
Orphanet_293603,http://www.orpha.net/ORDO/Orphanet_293603,Congenital hereditary endothelial dystrophy type II
Orphanet_293888,http://www.orpha.net/ORDO/Orphanet_293888,"Inherited isolated arrhythmogenic cardiomyopathy, dominant-left variant"
Orphanet_308638,http://www.orpha.net/ORDO/Orphanet_308638,"Glycogen storage disease due to glycogen branching enzyme deficiency, non progressive hepatic form"
Orphanet_313850,http://www.orpha.net/ORDO/Orphanet_313850,Infantile cerebellar-retinal degeneration
Orphanet_324999,http://www.orpha.net/ORDO/Orphanet_324999,JMP syndrome
Orphanet_331206,http://www.orpha.net/ORDO/Orphanet_331206,Severe combined immunodeficiency due to complete RAG1/2 deficiency
Orphanet_415,http://www.orpha.net/ORDO/Orphanet_415,Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome
Orphanet_568,http://www.orpha.net/ORDO/Orphanet_568,"Microphthalmia, Lenz type"
Orphanet_774,http://www.orpha.net/ORDO/Orphanet_774,Hereditary hemorrhagic telangiectasia
Orphanet_127,http://www.orpha.net/ORDO/Orphanet_127,Borjeson-Forssman-Lehmann syndrome
Orphanet_2574,http://www.orpha.net/ORDO/Orphanet_2574,Moynahan syndrome
Orphanet_261600,http://www.orpha.net/ORDO/Orphanet_261600,Alagille syndrome due to 20p12 microdeletion
Orphanet_3005,http://www.orpha.net/ORDO/Orphanet_3005,Pyle disease
Orphanet_314709,http://www.orpha.net/ORDO/Orphanet_314709,Primary localized amyloidosis
Orphanet_320370,http://www.orpha.net/ORDO/Orphanet_320370,Autosomal recessive spastic paraplegia type 43
Orphanet_324442,http://www.orpha.net/ORDO/Orphanet_324442,Autosomal recessive axonal neuropathy with neuromyotonia
Orphanet_40,http://www.orpha.net/ORDO/Orphanet_40,"Acromesomelic dysplasia, Maroteaux type"
Orphanet_401901,http://www.orpha.net/ORDO/Orphanet_401901,Huntington disease-like syndrome due to C9ORF72 expansions
Orphanet_675,http://www.orpha.net/ORDO/Orphanet_675,Annular pancreas
Orphanet_79085,http://www.orpha.net/ORDO/Orphanet_79085,AKT2-related familial partial lipodystrophy
Orphanet_79255,http://www.orpha.net/ORDO/Orphanet_79255,GM1 gangliosidosis type 1
Orphanet_247790,http://www.orpha.net/ORDO/Orphanet_247790,FTH1-related iron overload
Orphanet_2926,http://www.orpha.net/ORDO/Orphanet_2926,Digital extensor muscle aplasia-polyneuropathy
Orphanet_306597,http://www.orpha.net/ORDO/Orphanet_306597,OBSOLETE: X-linked Opitz G/BBB syndrome
Orphanet_314655,http://www.orpha.net/ORDO/Orphanet_314655,Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion
Orphanet_331187,http://www.orpha.net/ORDO/Orphanet_331187,Immunodeficiency due to MASP-2 deficiency
Orphanet_53,http://www.orpha.net/ORDO/Orphanet_53,Albers-Schnberg osteopetrosis
Orphanet_681,http://www.orpha.net/ORDO/Orphanet_681,Hypokalemic periodic paralysis
Orphanet_77293,http://www.orpha.net/ORDO/Orphanet_77293,Chronic visceral acid sphingomyelinase deficiency
Orphanet_1540,http://www.orpha.net/ORDO/Orphanet_1540,Jackson-Weiss syndrome
Orphanet_166087,http://www.orpha.net/ORDO/Orphanet_166087,Von Willebrand disease type 2B
Orphanet_168583,http://www.orpha.net/ORDO/Orphanet_168583,Hereditary North American Indian childhood cirrhosis
Orphanet_1973,http://www.orpha.net/ORDO/Orphanet_1973,Faciocardiorenal syndrome
Orphanet_2329,http://www.orpha.net/ORDO/Orphanet_2329,Karsch-Neugebauer syndrome
Orphanet_252202,http://www.orpha.net/ORDO/Orphanet_252202,Constitutional mismatch repair deficiency syndrome
Orphanet_289601,http://www.orpha.net/ORDO/Orphanet_289601,Hereditary arterial and articular multiple calcification syndrome
Orphanet_2964,http://www.orpha.net/ORDO/Orphanet_2964,Autosomal dominant prognathism
Orphanet_320375,http://www.orpha.net/ORDO/Orphanet_320375,Autosomal recessive spastic paraplegia type 55
Orphanet_3225,http://www.orpha.net/ORDO/Orphanet_3225,Hearing loss-familial salivary gland insensitivity to aldosterone syndrome
Orphanet_330050,http://www.orpha.net/ORDO/Orphanet_330050,DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect
Orphanet_417,http://www.orpha.net/ORDO/Orphanet_417,Neonatal severe primary hyperparathyroidism
Orphanet_64,http://www.orpha.net/ORDO/Orphanet_64,Alstrm syndrome
Orphanet_1423,http://www.orpha.net/ORDO/Orphanet_1423,Lethal recessive chondrodysplasia
Orphanet_157954,http://www.orpha.net/ORDO/Orphanet_157954,ANE syndrome
Orphanet_1787,http://www.orpha.net/ORDO/Orphanet_1787,"Acrofacial dysostosis, Palagonia type"
Orphanet_1824,http://www.orpha.net/ORDO/Orphanet_1824,Lowry-Wood syndrome
Orphanet_1892,http://www.orpha.net/ORDO/Orphanet_1892,Ectrodactyly-polydactyly syndrome
Orphanet_2180,http://www.orpha.net/ORDO/Orphanet_2180,Hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome
Orphanet_2211,http://www.orpha.net/ORDO/Orphanet_2211,Hypertelorism-hypospadias-polysyndactyly syndrome
Orphanet_2274,http://www.orpha.net/ORDO/Orphanet_2274,Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome
Orphanet_238722,http://www.orpha.net/ORDO/Orphanet_238722,Familial congenital mirror movements
Orphanet_25,http://www.orpha.net/ORDO/Orphanet_25,Glutaryl-CoA dehydrogenase deficiency
Orphanet_2612,http://www.orpha.net/ORDO/Orphanet_2612,Linear nevus sebaceus syndrome
Orphanet_2680,http://www.orpha.net/ORDO/Orphanet_2680,Hypomyelination neuropathy-arthrogryposis syndrome
Orphanet_2820,http://www.orpha.net/ORDO/Orphanet_2820,Spastic paraplegia-nephritis-deafness syndrome
Orphanet_284247,http://www.orpha.net/ORDO/Orphanet_284247,Familial retinal arterial macroaneurysm
Orphanet_289548,http://www.orpha.net/ORDO/Orphanet_289548,Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency
Orphanet_3220,http://www.orpha.net/ORDO/Orphanet_3220,Deafness-enamel hypoplasia-nail defects syndrome
Orphanet_35107,http://www.orpha.net/ORDO/Orphanet_35107,Desmosterolosis
Orphanet_63442,http://www.orpha.net/ORDO/Orphanet_63442,Angel-shaped phalango-epiphyseal dysplasia
Orphanet_782,http://www.orpha.net/ORDO/Orphanet_782,Axenfeld-Rieger syndrome
Orphanet_1344,http://www.orpha.net/ORDO/Orphanet_1344,Atrial standstill
Orphanet_1529,http://www.orpha.net/ORDO/Orphanet_1529,Craniofacial-deafness-hand syndrome
Orphanet_157973,http://www.orpha.net/ORDO/Orphanet_157973,Congenital muscular dystrophy due to LMNA mutation
Orphanet_231401,http://www.orpha.net/ORDO/Orphanet_231401,Alpha-thalassemia-myelodysplastic syndrome
Orphanet_247775,http://www.orpha.net/ORDO/Orphanet_247775,Mayer-Rokitansky-Kster-Hauser syndrome type 1
Orphanet_284149,http://www.orpha.net/ORDO/Orphanet_284149,Craniosynostosis-dental anomalies
Orphanet_309334,http://www.orpha.net/ORDO/Orphanet_309334,Salla disease
Orphanet_3235,http://www.orpha.net/ORDO/Orphanet_3235,Progressive deafness with stapes fixation
Orphanet_329,http://www.orpha.net/ORDO/Orphanet_329,Congenital factor XI deficiency
Orphanet_401768,http://www.orpha.net/ORDO/Orphanet_401768,Proximal myopathy with extrapyramidal signs
Orphanet_1708,http://www.orpha.net/ORDO/Orphanet_1708,Mosaic trisomy 16 syndrome
Orphanet_180,http://www.orpha.net/ORDO/Orphanet_180,Choroideremia
Orphanet_2098,http://www.orpha.net/ORDO/Orphanet_2098,"Acromesomelic dysplasia, Grebe type"
Orphanet_231556,http://www.orpha.net/ORDO/Orphanet_231556,Late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome
Orphanet_238557,http://www.orpha.net/ORDO/Orphanet_238557,Chuvash erythrocytosis
Orphanet_255249,http://www.orpha.net/ORDO/Orphanet_255249,Leigh syndrome with nephrotic syndrome
Orphanet_279943,http://www.orpha.net/ORDO/Orphanet_279943,Hereditary neutrophilia
Orphanet_2802,http://www.orpha.net/ORDO/Orphanet_2802,X-linked sideroblastic anemia and spinocerebellar ataxia
Orphanet_293967,http://www.orpha.net/ORDO/Orphanet_293967,Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome
Orphanet_3416,http://www.orpha.net/ORDO/Orphanet_3416,Hyperostosis corticalis generalisata
Orphanet_35098,http://www.orpha.net/ORDO/Orphanet_35098,OBSOLETE: Isolated plagiocephaly
Orphanet_412,http://www.orpha.net/ORDO/Orphanet_412,Dysbetalipoproteinemia
Orphanet_53689,http://www.orpha.net/ORDO/Orphanet_53689,Congenital chloride diarrhea
Orphanet_684,http://www.orpha.net/ORDO/Orphanet_684,Paramyotonia congenita of Von Eulenburg
Orphanet_1972,http://www.orpha.net/ORDO/Orphanet_1972,Lethal faciocardiomelic dysplasia
Orphanet_2292,http://www.orpha.net/ORDO/Orphanet_2292,OBSOLETE: Congenital bowing of long bones-short stature-dolichomacrocephaly-ocular hypertelorism syndrome
Orphanet_23,http://www.orpha.net/ORDO/Orphanet_23,Argininosuccinic aciduria
Orphanet_314029,http://www.orpha.net/ORDO/Orphanet_314029,High bone mass osteogenesis imperfecta
Orphanet_314597,http://www.orpha.net/ORDO/Orphanet_314597,Chudley-McCullough syndrome
Orphanet_324416,http://www.orpha.net/ORDO/Orphanet_324416,Muscular hypertrophy-hepatomegaly-polyhydramnios syndrome
Orphanet_353327,http://www.orpha.net/ORDO/Orphanet_353327,Congenital myasthenic syndromes with glycosylation defect
